,TransactionID,CustomerID,TransactionType,Amount,Date,Branch,Region,CustomerSegment
14884,TXN14885,7a9b9f90-6059-407a-81d1-0053c88bc7ed,Withdrawal,6114.79,2024-08-31,New Cairo,Mansoura,Regular
14885,TXN14886,5397b17a-6a09-405b-a598-1eee0de813df,Deposit,6394.58,2025-05-09,Maadi,Mansoura,Regular
14886,TXN14887,4b7b78a7-2b24-4201-858e-44fa6c65ffc0,Deposit,4477.44,2025-03-07,Heliopolis,Cairo,VIP
14887,TXN14888,5dc7f692-317a-4cea-b784-42332ae87613,Purchase,445.59,2025-07-03,Zamalek,Cairo,Regular
14888,TXN14889,499cc7c2-719c-472d-b0b7-8695721cc013,Purchase,3437.97,2024-08-25,Nasr City,Giza,New
14889,TXN14890,0b396a3c-9479-46df-8d0f-41b3aa0f14a8,Deposit,3947.38,2024-12-14,Maadi,Alexandria,VIP
14890,TXN14891,564e37d8-7f95-4cc7-95e0-0ea2788792b7,Purchase,7149.93,2024-10-07,Heliopolis,Alexandria,New
14891,TXN14892,7ef934f9-b69e-455a-a0e5-b5b526b25825,Purchase,5869.49,2025-06-25,Nasr City,Cairo,Regular
14892,TXN14893,9e3e3bd3-ee12-43bb-9fc1-673baea93789,Purchase,3266.29,2025-06-18,Nasr City,Assiut,Regular
14893,TXN14894,cad96925-b1b0-4b73-be42-73c3d5ffb90d,Withdrawal,9445.79,2025-04-14,New Cairo,Alexandria,VIP
14894,TXN14895,64cdca8e-29c8-4f81-990e-62f9c4b8106c,Deposit,8258.74,2024-09-10,Heliopolis,Mansoura,New
14895,TXN14896,f1a1fe41-76ef-4c6a-86e4-743950df607e,Withdrawal,8049.7,2025-07-14,Zamalek,Giza,Regular
14896,TXN14897,e8fd5008-b401-46ea-9fdb-ba6b85cbad8d,Deposit,5681.95,2025-06-17,New Cairo,Cairo,Regular
14897,TXN14898,cea58c3e-9843-4c3a-862b-e8feecad8838,Purchase,734.29,2025-04-28,Nasr City,Assiut,Regular
14898,TXN14899,ba8bd808-d0cf-4e2e-a6aa-d5391d875212,Deposit,7875.2,2025-02-25,New Cairo,Giza,New
14899,TXN14900,7a33aa97-1940-4fb9-bfd0-734fdca34d32,Purchase,8601.83,2024-09-04,Maadi,Cairo,VIP
14900,TXN14901,1d02eac3-f504-4b49-9da3-0d1c513731aa,Withdrawal,8355.57,2024-08-30,New Cairo,Assiut,New
14901,TXN14902,b92b6c23-2998-4aae-8210-1b3a1112ae27,Purchase,9997.09,2024-11-04,Nasr City,Mansoura,New
14902,TXN14903,b3a3d7e0-4af2-4e30-a83f-2db61db2cd36,Withdrawal,6077.2,2025-06-03,Nasr City,Giza,VIP
14903,TXN14904,5d4033db-fe76-43e5-8fcf-1b1c80313984,Purchase,5888.16,2025-07-04,Heliopolis,Alexandria,Regular
14904,TXN14905,7089a753-6a9d-4267-b755-cde64e2ba728,Withdrawal,1359.09,2024-10-17,Heliopolis,Giza,VIP
14905,TXN14906,ef6b6c36-ac3c-498f-aa51-8c9d1309749d,Withdrawal,2345.66,2024-10-12,New Cairo,Assiut,New
14906,TXN14907,bdb6e680-ec4f-414e-9308-ee3571944cc4,Deposit,5997.97,2025-01-23,Heliopolis,Giza,New
14907,TXN14908,b6c5f197-e280-4a23-9770-2e6ee54cb568,Withdrawal,2101.16,2024-11-04,Heliopolis,Mansoura,VIP
14908,TXN14909,ec0be929-e42f-4b23-92c8-01d017a80f51,Purchase,5143.53,2024-07-25,Heliopolis,Cairo,Regular
14909,TXN14910,98dc47f9-66fc-4c9b-a8ed-0c12aeb151f9,Purchase,8655.76,2024-11-26,Maadi,Giza,New
14910,TXN14911,51465018-f1a5-4a1b-a79a-2e244f6d8d2d,Purchase,8542.39,2025-04-05,Zamalek,Cairo,VIP
14911,TXN14912,79c0009b-5a15-4e27-8af1-934e0db27d4f,Withdrawal,2412.66,2025-05-08,New Cairo,Assiut,VIP
14912,TXN14913,41110b33-312a-4888-8142-12ccd07be54e,Deposit,2373.78,2024-07-27,Maadi,Assiut,New
14913,TXN14914,fb006331-a647-49f0-9f4b-83afe48d4971,Withdrawal,4676.23,2025-05-29,Nasr City,Mansoura,Regular
14914,TXN14915,673fc805-7e30-4a33-aee2-3b99173c260b,Deposit,2022.94,2025-07-02,New Cairo,Giza,New
14915,TXN14916,0767c4b4-7625-48f8-96de-ad77e806f8bb,Deposit,4914.75,2024-12-22,New Cairo,Mansoura,New
14916,TXN14917,e07876b4-a676-4e14-b4cf-d7b11ab12b94,Withdrawal,5963.41,2024-08-08,New Cairo,Cairo,New
14917,TXN14918,202f590d-ac0e-4414-9a80-dbd61d04d8e4,Deposit,2519.47,2025-01-16,Heliopolis,Cairo,New
14918,TXN14919,db69f162-38be-4cd2-8842-0c39369566b7,Withdrawal,6690.04,2024-08-29,Zamalek,Alexandria,Regular
14919,TXN14920,a1a7b901-85b8-4e9a-b3ce-346faa279626,Withdrawal,9972.05,2025-06-11,Maadi,Cairo,VIP
14920,TXN14921,298ea5e0-747f-4e18-967d-3369a664e522,Purchase,8438.61,2024-08-05,Zamalek,Cairo,Regular
14921,TXN14922,5161f577-f6fd-45a7-be90-62a7f001877f,Withdrawal,9956.33,2025-01-23,New Cairo,Giza,New
14922,TXN14923,f47c1797-5b8f-4909-a174-496e964e3cf5,Purchase,5584.22,2025-06-15,Heliopolis,Assiut,Regular
14923,TXN14924,07d8db58-0320-4c1b-8270-710e6c0103a5,Deposit,3893.4,2024-08-18,Heliopolis,Assiut,New
14924,TXN14925,c64bc7b1-aa6b-40f3-9056-d60e91da3e74,Deposit,905.68,2025-06-20,New Cairo,Assiut,New
14925,TXN14926,e93345b8-bc5f-4a5b-ae0d-0354a663c3a1,Deposit,5700.7,2024-11-25,Zamalek,Mansoura,VIP
14926,TXN14927,c7f93638-213f-4464-9b14-e9504a6fde70,Withdrawal,5363.48,2024-12-26,Nasr City,Alexandria,Regular
14927,TXN14928,e4f3ada1-b5a8-4861-8ea7-fc22b9094ff2,Withdrawal,5403.23,2025-06-29,Nasr City,Alexandria,VIP
14928,TXN14929,f5928bea-d1e5-4803-8d8e-7b2b700c4626,Purchase,2199.71,2024-09-20,Heliopolis,Assiut,Regular
14929,TXN14930,1f7b1b5a-133b-4bed-8a78-f144da0f9782,Deposit,7676.91,2025-01-04,New Cairo,Giza,New
14930,TXN14931,456fa1b9-34ad-4148-87b8-8c49debce18f,Deposit,5446.67,2025-05-17,Zamalek,Cairo,Regular
14931,TXN14932,f5dc5ffe-4d8e-44bf-ac2a-ca2fb04187f4,Withdrawal,8995.36,2025-04-07,New Cairo,Mansoura,New
14932,TXN14933,11d8f7b4-d7a6-4a52-bc9a-1ff4b515cd4c,Purchase,2407.76,2025-06-14,Maadi,Mansoura,Regular
14933,TXN14934,ffa203b5-e0e7-40f9-80e3-fe261f423ffe,Withdrawal,9808.04,2025-01-24,Maadi,Giza,VIP
14934,TXN14935,a8ac3e8c-4aa9-440a-a0ad-ad94512db423,Purchase,9397.88,2024-12-25,Zamalek,Alexandria,New
14935,TXN14936,46560d3a-24fd-4cde-afbe-5698f1502003,Deposit,7829.96,2025-07-13,New Cairo,Assiut,VIP
14936,TXN14937,207e73da-2556-46c5-8736-1a9fc0bdac2d,Purchase,909.48,2024-10-21,Maadi,Assiut,VIP
14937,TXN14938,a4eba753-0ffc-4725-97cc-2646f3cc04e5,Withdrawal,8671.21,2025-01-06,Heliopolis,Alexandria,New
14938,TXN14939,4b39e8a9-e1de-495a-be27-7243e5019b1e,Purchase,8392.89,2024-09-12,New Cairo,Giza,Regular
14939,TXN14940,1448b067-cbed-4db9-92c2-ef31be0a3d76,Purchase,8942.77,2025-01-05,Zamalek,Giza,VIP
14940,TXN14941,667c1df7-42ff-46b5-82de-e053ebaa2aca,Purchase,7760.02,2024-08-15,Maadi,Alexandria,Regular
14941,TXN14942,f303a65f-ce83-4e3c-84bd-b077396cc3a8,Deposit,236.58,2025-07-25,Nasr City,Assiut,New
14942,TXN14943,19092fbe-5903-4bd7-8f17-463498fc24eb,Withdrawal,9806.04,2025-03-25,Heliopolis,Cairo,Regular
14943,TXN14944,261847b1-9d06-43fe-9683-3c67b3a22bae,Purchase,838.87,2024-10-25,Heliopolis,Cairo,Regular
14944,TXN14945,6c2d8334-b07f-4157-ab5a-83dd4771a24f,Withdrawal,3237.59,2024-12-23,New Cairo,Giza,VIP
14945,TXN14946,d872c46a-108b-40e6-a598-c556518fe8f3,Deposit,841.35,2025-05-13,Zamalek,Giza,VIP
14946,TXN14947,41d2a6e9-6cb8-4bd4-8960-35f27ec87a51,Deposit,2614.39,2024-11-28,New Cairo,Cairo,VIP
14947,TXN14948,3bce8fcd-ece9-4846-82e1-450230360f50,Deposit,7796.36,2024-09-01,Heliopolis,Alexandria,VIP
14948,TXN14949,ddbef36d-c087-4379-aee3-4080f251e040,Withdrawal,4730.13,2024-11-06,New Cairo,Mansoura,Regular
14949,TXN14950,0271d199-5081-4251-8ae1-f8d5949adf3c,Purchase,6678.65,2025-01-08,New Cairo,Mansoura,Regular
14950,TXN14951,a5445a7d-52d6-49e8-8774-f12408a2b53b,Purchase,1315.17,2025-06-09,Maadi,Mansoura,VIP
14951,TXN14952,b0e75cdd-189b-4fe5-9a78-6efb49b9e2ac,Deposit,3087.0,2025-07-02,Zamalek,Giza,New
14952,TXN14953,ffd95dd6-fafb-4a3f-b9ce-5c4e3693ee9c,Withdrawal,3733.4,2025-07-20,New Cairo,Giza,Regular
14953,TXN14954,3948b2a0-ee6c-4849-9aae-8a21a73c5546,Purchase,2026.38,2025-03-31,Zamalek,Mansoura,New
14954,TXN14955,6cdfee4d-a409-44a4-8a64-cf59ac9ec4ad,Purchase,6206.68,2025-05-09,Zamalek,Giza,VIP
14955,TXN14956,a1fb040b-3dfa-4c12-8a2d-6883e2821da3,Deposit,8054.25,2024-09-03,New Cairo,Mansoura,Regular
14956,TXN14957,f24c7474-030a-4f26-af00-2913c1c5225b,Purchase,2756.56,2025-02-02,Heliopolis,Alexandria,New
14957,TXN14958,af16c754-d90b-4e44-993f-43b58b17251e,Withdrawal,8935.47,2024-08-11,Nasr City,Mansoura,VIP
14958,TXN14959,6da0d5a3-8918-48eb-bbc8-a925a393d432,Withdrawal,5143.71,2025-03-05,Nasr City,Alexandria,VIP
14959,TXN14960,523c1c6d-bfd9-4319-af3b-6dcdd5ea93eb,Purchase,6946.22,2025-01-16,Nasr City,Cairo,New
14960,TXN14961,1c89aeeb-0db3-47c9-a030-8e34bf68bc58,Deposit,2943.21,2025-02-26,New Cairo,Alexandria,New
14961,TXN14962,3a384fa6-86e2-41b5-8416-1320ccfc8643,Deposit,9771.19,2024-07-30,Maadi,Giza,Regular
14962,TXN14963,ac764828-b20c-42aa-9b42-200d4637d5fe,Withdrawal,7803.97,2024-11-27,Zamalek,Assiut,Regular
14963,TXN14964,473f53b1-f787-4133-9bd1-89c6a24db9bf,Purchase,5603.75,2025-03-30,New Cairo,Alexandria,VIP
14964,TXN14965,d67af5b3-4e72-4856-bd0b-4da848922eb1,Withdrawal,7963.72,2025-02-03,Maadi,Assiut,New
14965,TXN14966,b3bf145d-4478-4102-bcf5-4bcd3d8dccb5,Purchase,6845.5,2024-10-19,Heliopolis,Alexandria,VIP
14966,TXN14967,d46c7b72-a786-467f-bc58-c53f5f01ae92,Withdrawal,9016.25,2025-04-04,Nasr City,Assiut,Regular
14967,TXN14968,3fa4dd7e-7803-4deb-9bd4-2fc0db46ff3e,Deposit,8053.84,2025-01-08,New Cairo,Cairo,VIP
14968,TXN14969,08d04b3b-7a52-4e55-9a5d-00f7c2518611,Deposit,793.67,2024-08-30,Zamalek,Mansoura,New
14969,TXN14970,c59265ce-8080-474e-ad33-c65eaa33d95b,Deposit,6463.12,2024-12-11,Maadi,Giza,VIP
14970,TXN14971,5ce141b9-f37f-4b70-960a-bbbe27ff20c2,Withdrawal,7068.37,2025-06-14,Heliopolis,Cairo,VIP
14971,TXN14972,cf03ba18-aa6f-4fc9-9395-b66f3dcdae6b,Deposit,8533.16,2025-06-16,New Cairo,Giza,New
14972,TXN14973,dcd32f05-cc09-49b3-bbd2-edb5b3cfa62e,Withdrawal,3542.76,2024-11-26,Maadi,Mansoura,New
14973,TXN14974,010c80f6-fbc5-42d1-810d-8e0b0c7cf072,Withdrawal,8915.19,2025-05-29,Nasr City,Mansoura,VIP
14974,TXN14975,04bf1e72-7948-40fc-b6da-2ec390421fac,Withdrawal,3742.48,2024-08-26,Heliopolis,Alexandria,VIP
14975,TXN14976,84b1e722-1d96-48d8-bf64-f03de974ae30,Purchase,8207.63,2024-11-29,Zamalek,Alexandria,VIP
14976,TXN14977,92822430-8e98-41a2-a5d8-106a9f12ab5c,Withdrawal,9861.46,2025-04-21,Nasr City,Cairo,Regular
14977,TXN14978,0491c94c-a4ee-471b-84c7-4551729bb83a,Deposit,5146.0,2025-05-07,Zamalek,Cairo,New
14978,TXN14979,908d8427-2b4d-4b6b-9bc4-9f3f9ec260ce,Withdrawal,990.79,2024-08-02,New Cairo,Cairo,New
14979,TXN14980,a83e64c0-c9b0-488a-b969-150e53da5675,Deposit,9366.19,2025-07-24,Maadi,Alexandria,New
14980,TXN14981,59a03204-9955-43e1-8852-87825ab3f581,Withdrawal,7054.3,2025-01-28,Nasr City,Alexandria,Regular
14981,TXN14982,808f891c-2735-413e-920d-6c52ebf493fb,Purchase,4930.06,2024-08-20,Nasr City,Assiut,Regular
14982,TXN14983,badc2243-7268-4cfb-8453-a48287d7ddf5,Withdrawal,1518.76,2024-09-22,Maadi,Cairo,Regular
14983,TXN14984,0cb45fb8-815d-4364-a5f1-c66263fc7a91,Purchase,9713.31,2024-12-26,Zamalek,Giza,Regular
14984,TXN14985,e0f6aae6-bdb2-4c52-b49a-f9cff2426fc5,Purchase,8035.84,2025-03-17,Zamalek,Cairo,VIP
14985,TXN14986,2c025f91-e448-4d0e-a296-4f1e9b08d505,Withdrawal,857.95,2024-11-13,Nasr City,Assiut,New
14986,TXN14987,a2acb218-f09d-4007-ad0f-b26713b3f645,Purchase,4865.69,2024-08-30,Nasr City,Giza,Regular
14987,TXN14988,dca143cf-58a9-49e7-98c9-a88517237eb9,Deposit,5914.93,2024-11-06,New Cairo,Mansoura,Regular
14988,TXN14989,b8975e3d-b0a3-4320-8fff-dd05090513a7,Withdrawal,4021.61,2025-05-02,New Cairo,Giza,VIP
14989,TXN14990,d446c81b-a2e1-45e6-a60d-e4faec189e28,Deposit,6432.29,2025-07-21,Nasr City,Mansoura,Regular
14990,TXN14991,bd5b3e9b-2d70-41e3-a198-403fca0bb9d5,Deposit,4981.35,2025-01-30,Zamalek,Cairo,New
14991,TXN14992,e4782698-e456-4787-a565-8d538346d526,Purchase,9330.0,2025-03-19,Nasr City,Giza,Regular
14992,TXN14993,8861b517-fa21-403b-82b1-9a0806a35572,Deposit,8628.5,2025-05-06,Zamalek,Mansoura,VIP
14993,TXN14994,64ccfa7c-0dce-4dba-a7f8-1262bec0b0a1,Purchase,8493.14,2025-02-05,Heliopolis,Cairo,New
14994,TXN14995,c31b7f00-16ca-4a17-b38d-eb87cc8f284b,Withdrawal,3800.8,2024-09-10,Nasr City,Cairo,New
14995,TXN14996,d2599dbb-aaf1-4808-b5c4-4e8c266c7f75,Withdrawal,5384.66,2024-09-08,Heliopolis,Alexandria,New
14996,TXN14997,550d7e31-9523-4c53-afc1-cfaf75d97e42,Withdrawal,9959.45,2025-03-16,New Cairo,Mansoura,Regular
14997,TXN14998,26056917-8ded-409f-a0d1-843523b92d67,Purchase,5205.24,2025-05-23,Zamalek,Giza,VIP
14998,TXN14999,35acc14d-2902-4f39-a179-1238d374a16b,Withdrawal,9744.52,2024-10-26,Maadi,Cairo,VIP
14999,TXN15000,544e8e84-2f74-4d9f-94d0-c8ecf4a04c33,Withdrawal,555.26,2024-12-23,Nasr City,Alexandria,New
15000,TXN15001,58a1a0be-2312-4685-bf95-1f817c6d7e0d,Deposit,8665.92,2024-07-25,Heliopolis,Cairo,VIP
15001,TXN15002,d54e933a-b55c-42fc-b0ac-7070d316a07f,Withdrawal,3210.99,2024-10-16,Zamalek,Assiut,Regular
15002,TXN15003,f1603f7f-5812-4d09-99ef-9f8084e3f389,Purchase,4522.38,2025-05-14,Heliopolis,Cairo,Regular
15003,TXN15004,6cb3c944-1f8f-424b-adcd-9f21e454db2d,Withdrawal,9927.38,2024-09-30,Maadi,Mansoura,Regular
15004,TXN15005,1dba82ff-b305-4522-b5e2-e96ab066ae7f,Withdrawal,1978.87,2024-11-03,New Cairo,Giza,New
15005,TXN15006,ca894a53-477e-4342-b081-bb691788a7f6,Purchase,84.14,2024-09-30,Zamalek,Mansoura,Regular
15006,TXN15007,7e9bbfdb-b559-4118-a717-ff187f2e9db1,Withdrawal,5750.82,2024-10-06,Maadi,Mansoura,VIP
15007,TXN15008,a68af9e7-50c7-46d7-b398-c9e824db7aa2,Withdrawal,3739.59,2025-02-01,Heliopolis,Assiut,Regular
15008,TXN15009,dce82eb0-7d75-4978-b314-e6bc3b86a32c,Withdrawal,2832.04,2024-10-31,New Cairo,Giza,New
15009,TXN15010,19ea4ed0-c8cb-417a-a87f-eb8e2e0dce66,Deposit,3213.91,2025-04-13,Zamalek,Cairo,VIP
15010,TXN15011,26abf251-b8f1-409a-8f3c-9adfe5592193,Withdrawal,1627.45,2024-07-29,New Cairo,Cairo,Regular
15011,TXN15012,08e130ae-2f65-4efa-80ac-67a19bf4a1ac,Deposit,1763.82,2025-01-11,Zamalek,Cairo,VIP
15012,TXN15013,7b2c88c0-e579-4c1c-bd0b-b4c9980b0ca5,Withdrawal,9303.91,2024-11-03,Nasr City,Giza,Regular
15013,TXN15014,821868bf-a644-4355-9e9f-262e1ca7a9b0,Purchase,6115.41,2025-01-17,New Cairo,Giza,VIP
15014,TXN15015,9dcf3c3f-b57b-4170-9e1b-eb1310c4f8c6,Purchase,7768.21,2024-11-13,New Cairo,Cairo,New
15015,TXN15016,fa3fb27b-0ce7-4369-97a6-2e6824bab638,Deposit,4279.04,2025-06-23,Heliopolis,Alexandria,New
15016,TXN15017,910b0f23-ff12-4ca5-944c-1d53a99a568b,Withdrawal,9897.67,2024-09-15,Zamalek,Cairo,Regular
15017,TXN15018,cb2895c9-d8cf-4e23-b591-be59a9c03038,Withdrawal,4664.51,2024-11-30,Maadi,Cairo,VIP
15018,TXN15019,e76048cf-deb1-495b-b3cb-70d339e9e1e5,Deposit,6276.35,2025-03-30,Maadi,Alexandria,VIP
15019,TXN15020,dd0f589b-008f-4fc8-a82f-d8b8ce863135,Deposit,6164.93,2025-05-18,Zamalek,Mansoura,VIP
15020,TXN15021,b068046d-5be0-4989-9d38-0561931e1656,Purchase,2671.86,2025-06-19,New Cairo,Assiut,New
15021,TXN15022,7ddfd0cc-8c22-41ea-af12-6682bd3ba3c7,Withdrawal,9472.08,2025-02-01,Zamalek,Cairo,VIP
15022,TXN15023,b4c52729-f7bf-4e41-8cfc-6b839b987781,Withdrawal,2442.21,2025-03-17,New Cairo,Mansoura,Regular
15023,TXN15024,abe1420c-4b9e-4f05-a537-b3713946db2b,Withdrawal,3564.86,2025-05-25,New Cairo,Assiut,New
15024,TXN15025,75d85562-35fa-40f9-bd12-7ea62ea0658f,Deposit,6371.25,2025-03-09,Heliopolis,Assiut,Regular
15025,TXN15026,38f787f4-2622-41d9-b42e-4d925925fb80,Purchase,1763.86,2025-02-12,Nasr City,Assiut,Regular
15026,TXN15027,6c1a3f9a-197b-47ac-a078-72e2b8beb962,Withdrawal,6619.34,2025-04-15,New Cairo,Giza,VIP
15027,TXN15028,20ae4ddd-124a-4fb2-a78b-f2dac8ed9866,Withdrawal,4727.7,2025-03-08,Zamalek,Mansoura,New
15028,TXN15029,52141f76-3d46-4194-95c6-f81c2609ded1,Deposit,4022.57,2024-09-03,Heliopolis,Alexandria,VIP
15029,TXN15030,a2fafb69-e35d-4d8b-a8e2-6a151a1b31b1,Purchase,8403.21,2024-08-22,Maadi,Alexandria,New
15030,TXN15031,0cfc4e02-351d-49ea-a7d5-959b3d47fe6a,Deposit,3806.54,2024-09-04,Zamalek,Cairo,Regular
15031,TXN15032,300eaba6-5403-4982-b9b5-634d07858440,Withdrawal,9568.99,2024-12-16,Maadi,Alexandria,VIP
15032,TXN15033,0b5a9b5a-ad28-470e-83d3-508ff20eda5a,Deposit,2721.87,2024-10-02,New Cairo,Mansoura,New
15033,TXN15034,f96ebcc7-67ae-43db-8298-21d9de531e47,Purchase,4813.12,2025-03-05,Maadi,Cairo,Regular
15034,TXN15035,d510a9c2-8678-4814-b465-d2774767433e,Purchase,9687.39,2025-05-22,Nasr City,Mansoura,VIP
15035,TXN15036,bb50b2c2-b622-425a-89d1-140cd0005a6e,Deposit,8097.78,2025-06-30,Maadi,Assiut,Regular
15036,TXN15037,23b1f09f-360c-4040-aba7-e5141a84b79b,Deposit,2759.93,2025-06-09,New Cairo,Mansoura,New
15037,TXN15038,3a67db6b-2e6d-49c2-a048-38ecbab2686f,Deposit,8327.72,2025-06-22,New Cairo,Giza,VIP
15038,TXN15039,8ec6780d-088b-4823-a806-79e42b8d7660,Deposit,9723.41,2025-01-29,Heliopolis,Alexandria,Regular
15039,TXN15040,c0aafc7a-8612-4e8a-bfd0-3ba7c90cd696,Deposit,972.4,2024-11-26,Nasr City,Giza,VIP
15040,TXN15041,ce2a1bae-dc2f-4f74-b430-f524e2f0a58c,Purchase,3914.1,2025-01-25,Zamalek,Cairo,New
15041,TXN15042,c1c3c7e5-c4a4-4c8d-b0ed-dc230f29fdde,Deposit,1457.61,2025-05-17,Maadi,Mansoura,VIP
15042,TXN15043,350b07b5-4ded-44f4-9355-58edb833b633,Deposit,9912.78,2025-03-09,Maadi,Mansoura,Regular
15043,TXN15044,3fa11781-1ad5-4d2c-9571-9091d4ba35b2,Deposit,3296.07,2025-01-27,Nasr City,Alexandria,Regular
15044,TXN15045,f995ff74-86db-40ce-bbe6-2af3030e5558,Deposit,6618.08,2024-12-09,Zamalek,Mansoura,Regular
15045,TXN15046,f5733d18-708a-4d5f-a0c3-0f268fd5db9d,Deposit,7184.51,2025-02-11,Maadi,Cairo,Regular
15046,TXN15047,2b6177c6-9e33-4d07-bacf-411534818e0e,Purchase,5690.35,2024-09-11,New Cairo,Mansoura,New
15047,TXN15048,1c923c45-fcc8-496b-b32a-265939a62072,Purchase,3242.47,2025-01-05,New Cairo,Mansoura,Regular
15048,TXN15049,8dcbf084-bd98-4e2d-b242-5ae9d0d5805a,Purchase,2822.35,2024-10-05,New Cairo,Mansoura,New
15049,TXN15050,0dd87fd5-a645-483e-a033-631523fbaa03,Deposit,642.04,2025-02-10,Heliopolis,Assiut,VIP
15050,TXN15051,cf4908de-fed9-4cf2-9e05-77f601ab89d8,Purchase,9583.05,2025-03-13,Zamalek,Alexandria,VIP
15051,TXN15052,5f540fc9-114e-44fa-b245-84ac358a36cb,Purchase,8354.2,2024-09-04,Nasr City,Cairo,Regular
15052,TXN15053,ece78c56-1313-495a-bb5c-d2cd9fe57596,Withdrawal,6677.91,2025-01-15,New Cairo,Assiut,VIP
15053,TXN15054,451be473-4d35-4704-8b1f-f501d7aace8c,Withdrawal,6126.9,2025-04-28,Maadi,Cairo,New
15054,TXN15055,c967b8aa-8f21-45d6-8b62-07cc993bc04f,Purchase,8698.34,2025-05-21,Maadi,Cairo,New
15055,TXN15056,00cc0b98-8a51-47e4-bf10-f34ccdd85763,Purchase,480.73,2024-10-09,Nasr City,Mansoura,VIP
15056,TXN15057,fc0f2fb7-473f-43a1-a350-a6e471bb3632,Purchase,4620.82,2025-04-03,Heliopolis,Alexandria,Regular
15057,TXN15058,cdcf9e05-bd8c-480e-a34d-391a700b34a8,Withdrawal,9113.54,2024-10-22,New Cairo,Giza,New
15058,TXN15059,392c4a2d-1880-48f0-9f90-aaee8b31deb9,Withdrawal,1276.82,2025-05-28,Maadi,Assiut,New
15059,TXN15060,abd00d12-0faa-4ef7-b204-e7e135783061,Purchase,7094.94,2024-10-30,Nasr City,Alexandria,Regular
15060,TXN15061,2b46e30a-654b-47ea-843e-c2bb932a3701,Withdrawal,8354.72,2024-11-20,Heliopolis,Mansoura,VIP
15061,TXN15062,4eff8471-502b-4bfc-9dc2-41a0d7a1e3c2,Purchase,4066.22,2024-08-06,Heliopolis,Alexandria,VIP
15062,TXN15063,e1e0815b-7cff-43db-9b37-e876708b042f,Deposit,2394.97,2024-07-30,Maadi,Giza,VIP
15063,TXN15064,3b8e2686-e9ec-449c-9224-bc0103f8c89b,Deposit,6315.86,2025-07-16,Maadi,Giza,New
15064,TXN15065,f17dcf2b-a667-4c4b-9268-a85a5b27db20,Purchase,8058.99,2025-02-07,Maadi,Alexandria,New
15065,TXN15066,3457c3da-daa3-4db3-a152-bb7984cf0e64,Purchase,2828.35,2025-07-16,Maadi,Cairo,VIP
15066,TXN15067,19e2d9a9-b93a-4e8f-8d40-c77f43887595,Purchase,5132.61,2025-04-10,Heliopolis,Cairo,New
15067,TXN15068,0705e2d5-82dc-4b59-8770-207a1fd35c48,Withdrawal,418.62,2025-04-10,Zamalek,Mansoura,Regular
15068,TXN15069,908cf386-2ddf-4cdd-8fa5-ee938e2f172e,Deposit,8051.04,2025-04-04,Heliopolis,Mansoura,VIP
15069,TXN15070,fe100cc5-8479-43e1-bb7a-c2f4befbf06b,Deposit,3994.37,2024-11-27,New Cairo,Assiut,VIP
15070,TXN15071,22e3572c-ee33-427a-8e54-2fef0ed6653b,Withdrawal,5078.42,2025-05-04,Maadi,Cairo,New
15071,TXN15072,7dfdda7f-47c3-4e21-88f1-faafe9237553,Deposit,9157.77,2025-01-27,Maadi,Cairo,VIP
15072,TXN15073,c38632fe-8da7-4495-b9ac-5e1697706f7c,Withdrawal,2034.95,2024-09-27,Nasr City,Alexandria,New
15073,TXN15074,7c7ff8af-83f4-4790-9732-4b44f626bf8c,Withdrawal,7680.56,2025-05-06,Nasr City,Mansoura,Regular
15074,TXN15075,11f5691a-76e9-403f-b81c-4c975aa6bcdb,Deposit,1718.82,2024-12-16,New Cairo,Mansoura,New
15075,TXN15076,19ae3c1f-4b77-4a2e-8528-30b86d1962b3,Deposit,9266.17,2024-11-26,Heliopolis,Mansoura,Regular
15076,TXN15077,f27c9e53-ce8e-49e4-998e-a00ee25e54d9,Deposit,1638.05,2024-10-24,New Cairo,Alexandria,New
15077,TXN15078,723d5250-0887-45cc-be56-58ab3763afde,Deposit,7300.68,2025-05-20,Zamalek,Alexandria,New
15078,TXN15079,6a850dc2-6935-4830-a19e-8e1004218cc7,Purchase,9230.07,2025-04-15,Maadi,Cairo,Regular
15079,TXN15080,a5069b35-0f94-4fc6-be50-a426e44690fd,Deposit,9190.16,2025-07-05,Zamalek,Alexandria,Regular
15080,TXN15081,3691f178-66ce-4d55-b2b6-fdf8a999ac1a,Deposit,788.96,2025-05-18,Maadi,Alexandria,VIP
15081,TXN15082,19910748-1732-436d-bba1-2afee7c9b300,Purchase,2429.66,2025-03-04,Heliopolis,Giza,Regular
15082,TXN15083,b7f85fbb-11af-40ba-bca6-8d96c9eca3eb,Withdrawal,2526.81,2025-01-08,Zamalek,Assiut,VIP
15083,TXN15084,1ab6d603-ffb7-42f0-97e2-6f5cb26c1757,Deposit,376.3,2025-03-11,Heliopolis,Mansoura,New
15084,TXN15085,38603eb8-be5a-4964-9642-f88655177750,Deposit,692.23,2024-08-03,Zamalek,Cairo,Regular
15085,TXN15086,349fafe9-7d75-454f-beb1-f4ef984ff5dc,Withdrawal,4391.41,2025-05-03,New Cairo,Assiut,Regular
15086,TXN15087,417134dc-30b8-4953-974d-515f1d34ee36,Deposit,9893.93,2025-04-17,Zamalek,Cairo,Regular
